,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_numeric,away_team_numeric,home_team_continent_numeric,away_team_continent_numeric
12651,31,45,0,0,141,168,2,2
12652,43,56,0,0,142,140,2,2
12654,26,70,0,0,156,12,2,2
12655,65,64,0,0,161,15,1,1
12656,30,3,0,0,162,134,2,2
12657,13,10,0,0,164,71,2,2
12658,54,36,0,0,169,151,2,2
12659,2,114,0,0,174,65,2,2
12660,63,11,0,0,192,198,5,3
12661,67,6,0,0,207,157,2,2
12662,28,48,0,0,202,43,5,5
12663,23,8,0,0,148,8,5,5
12664,1,21,0,0,27,40,5,5
12665,51,91,0,0,205,149,5,5
12675,40,128,0,0,97,87,1,1
12676,8,91,0,0,8,149,5,5
12677,125,2,0,0,9,174,2,2
12679,70,62,0,0,12,113,2,2
12680,64,100,0,0,15,136,1,4
12681,77,136,0,0,18,99,2,2
12682,68,27,0,0,19,194,2,2
12683,29,71,0,0,35,190,0,0
12684,48,21,0,0,43,40,5,5
12685,39,63,0,0,48,192,3,5
12686,76,19,0,0,52,30,2,2
12687,18,36,0,0,53,151,2,2
12688,16,41,0,0,55,181,2,2
12689,36,28,0,0,59,202,5,5
12690,114,46,0,0,65,25,2,2
12691,61,67,0,0,70,207,2,2
12692,10,163,0,0,71,68,2,2
12693,35,57,0,0,72,129,0,0
12694,12,58,0,0,78,107,2,2
12695,42,11,0,0,86,198,3,3
12696,38,4,0,0,155,95,2,2
12697,22,88,0,0,94,125,2,2
12700,151,139,0,0,112,13,2,2
12701,116,15,0,0,114,182,2,2
12702,105,20,0,0,117,54,0,0
12704,24,85,0,0,124,61,3,3
12705,89,112,0,0,127,74,2,2
12707,17,47,0,0,152,88,2,2
12708,6,4,0,0,157,75,2,2
12709,13,26,0,0,164,156,2,2
12710,45,54,0,0,168,169,2,2
12711,25,7,0,0,200,62,2,2
12713,51,23,0,0,205,148,5,5
12714,81,32,0,0,209,60,0,0
12715,44,117,0,0,2,158,0,0
12716,78,32,0,0,21,76,0,0
12717,55,52,0,0,82,31,0,0
12719,53,96,0,0,120,179,0,0
12720,34,84,0,0,139,130,0,0
12721,59,1,0,0,24,27,5,5
12724,195,25,0,0,4,200,2,2
12726,14,74,0,0,11,143,4,1
12727,139,6,0,0,13,157,2,2
12728,46,2,0,0,25,174,2,2
12729,1,51,0,0,27,205,5,5
12730,19,112,0,0,30,74,2,2
12731,21,36,0,0,40,59,5,5
12732,18,31,0,0,53,141,2,2
12733,16,47,0,0,55,88,2,2
12734,85,42,0,0,61,86,3,3
12735,7,77,0,0,62,18,2,2
12736,114,68,0,0,65,19,2,2
12737,10,70,0,0,71,12,2,2
12738,4,61,0,0,75,70,2,2
12739,12,116,0,0,78,114,2,2
12740,38,89,0,0,155,127,2,2
12741,4,76,0,0,95,52,2,2
12743,136,9,0,0,99,49,2,2
12745,58,88,0,0,107,125,2,2
12746,151,67,0,0,112,207,2,2
12747,62,13,0,0,113,164,2,2
12748,23,48,0,0,148,43,5,5
12749,91,59,0,0,149,24,5,5
12750,36,45,0,0,151,168,2,2
12751,17,140,0,0,152,121,2,2
12753,26,163,0,0,156,68,2,2
12754,203,54,0,0,160,169,2,2
12755,41,93,0,0,181,1,2,2
12756,15,22,0,0,182,94,2,2
12757,63,24,0,0,192,124,5,3
12759,27,125,0,0,194,9,2,2
12761,28,8,0,0,202,8,5,5
12762,11,39,0,0,198,48,3,3
12763,131,183,0,0,210,123,0,0
12764,199,125,0,0,44,26,0,0
12765,148,180,0,0,66,165,0,0
12766,131,156,0,0,210,109,0,0
12767,125,148,0,0,26,66,0,0
12768,180,199,0,0,165,44,0,0
12770,183,156,0,0,123,109,0,0
12771,180,125,0,0,165,26,0,0
12773,148,199,0,0,66,44,0,0
12775,90,84,0,0,117,130,0,0
12776,111,96,0,0,132,209,0,0
12778,131,125,0,0,210,26,0,0
12779,85,98,0,0,172,5,0,0
12780,131,85,0,0,210,172,0,0
12781,84,96,0,0,130,209,0,0
12782,85,84,0,0,172,130,0,0
12783,131,96,0,0,210,209,0,0
12798,55,90,0,0,31,117,0,0
12799,43,25,0,0,48,202,3,5
12802,28,29,0,0,60,2,0,0
12804,16,22,0,0,78,200,2,2
12806,62,128,0,0,89,98,1,1
12807,34,9,0,0,155,71,2,2
12809,19,71,0,0,54,82,0,0
12810,104,32,0,0,100,139,0,0
12811,109,129,0,0,104,92,1,1
12812,145,102,0,0,108,41,1,1
12815,63,14,0,0,129,35,0,0
12816,84,54,0,0,130,193,0,0
12817,83,61,0,0,136,15,4,1
12819,79,24,0,0,143,11,1,4
12821,10,42,0,0,152,25,2,2
12822,12,49,0,0,157,169,2,2
12823,114,96,0,0,158,209,0,0
12825,119,110,0,0,167,188,1,1
12829,113,67,0,0,179,21,0,0
12831,80,45,0,0,190,72,0,0
12832,80,150,0,0,203,118,1,1
12833,134,95,0,0,206,183,1,1
12835,38,51,0,0,76,120,0,0
12842,29,28,0,0,2,60,0,0
12846,61,139,0,0,15,208,1,1
12847,42,10,0,0,25,152,2,2
12849,9,34,0,0,71,155,2,2
12852,127,40,0,0,87,97,1,1
12853,129,109,0,0,92,104,1,1
12857,150,80,0,0,118,203,1,1
12862,49,12,0,0,169,157,2,2
12863,95,134,0,0,183,206,1,1
12864,110,119,0,0,188,167,1,1
12865,22,16,0,0,200,78,2,2
12867,25,43,0,0,202,48,5,3
12869,97,147,0,0,41,108,1,1
12870,128,63,0,0,98,89,1,1
12871,105,90,0,0,100,209,0,0
12872,110,167,0,0,158,171,0,0
12873,78,106,0,0,199,187,0,0
12874,131,185,0,0,67,56,0,0
12875,124,78,0,0,32,199,0,0
12876,131,90,0,0,67,209,0,0
12877,105,185,0,0,100,56,0,0
12878,110,151,0,0,158,64,0,0
12879,165,196,0,0,16,23,1,1
12880,185,90,0,0,56,209,0,0
12881,154,161,0,0,175,144,1,1
12882,106,124,0,0,187,32,0,0
12884,105,131,0,0,100,67,0,0
12885,146,176,0,0,119,133,0,1
12886,167,151,0,0,171,64,0,0
12887,165,161,0,0,16,144,1,1
12888,154,196,0,0,175,23,1,1
12889,105,78,0,0,100,199,0,0
12890,146,192,0,0,119,0,0,1
12891,165,154,0,0,16,175,1,1
12892,161,196,0,0,144,23,1,1
12893,106,151,0,0,187,64,0,0
12894,192,176,0,0,0,133,1,1
12895,106,110,0,0,187,158,0,0
12896,146,154,0,0,119,175,0,1
12897,78,110,0,0,199,158,0,0
12919,60,143,0,0,15,87,1,1
12921,93,91,0,0,41,183,1,1
12923,120,79,0,0,92,143,1,1
12924,104,21,0,0,104,11,1,4
12925,148,123,0,0,108,206,1,1
12926,110,64,0,0,167,89,1,1
12927,105,111,0,0,188,98,1,1
12928,112,160,0,0,201,118,1,1
12929,130,43,0,0,208,97,1,1
12934,95,47,0,0,5,120,0,0
12935,16,49,0,0,54,31,0,0
12936,99,26,0,0,117,2,0,0
12937,24,22,0,0,60,139,0,0
12938,72,59,0,0,130,21,0,0
12939,11,48,0,0,35,72,0,0
12940,84,53,0,0,209,193,0,0
12941,95,99,0,0,5,117,0,0
12942,47,26,0,0,120,2,0,0
12943,16,34,0,0,54,76,0,0
12945,24,72,0,0,60,130,0,0
12946,22,59,0,0,139,21,0,0
12947,11,84,0,0,35,209,0,0
12948,48,53,0,0,72,193,0,0
12949,105,110,0,0,188,167,1,1
12950,123,93,0,0,206,41,1,1
12951,95,26,0,0,5,2,0,0
12953,47,99,0,0,120,117,0,0
12954,49,34,0,0,31,76,0,0
12956,24,59,0,0,60,21,0,0
12957,22,72,0,0,139,130,0,0
12959,105,58,0,0,188,151,1,2
12960,130,60,0,0,208,15,1,1
12961,11,53,0,0,35,193,0,0
12962,48,84,0,0,72,209,0,0
12964,58,110,0,0,151,167,2,1
12967,95,34,0,0,5,76,0,0
12968,16,26,0,0,54,2,0,0
12969,24,11,0,0,60,35,0,0
12970,84,22,0,0,209,139,0,0
12973,26,24,0,0,2,60,0,0
12974,34,22,0,0,76,139,0,0
12975,22,26,0,0,139,2,0,0
12976,34,24,0,0,76,60,0,0
12979,40,87,0,0,97,41,1,1
12980,49,137,0,0,102,87,1,1
12982,87,49,0,0,41,102,1,1
12983,40,137,0,0,97,87,1,1
12984,137,87,0,0,87,41,1,1
12985,40,49,0,0,97,102,1,1
12986,151,141,0,0,175,131,1,1
12987,148,150,0,0,186,16,1,1
12988,85,134,0,0,101,195,1,1
12989,150,141,0,0,16,131,1,1
12990,151,148,0,0,175,186,1,1
12992,158,85,0,0,105,101,1,1
12993,151,150,0,0,175,16,1,1
12994,148,141,0,0,186,131,1,1
12995,134,158,0,0,195,105,1,1
12996,85,141,0,0,101,131,1,1
12998,148,134,0,0,186,195,1,1
13002,134,85,0,0,195,101,1,1
13004,148,141,0,0,186,131,1,1
13010,23,137,0,0,11,92,4,1
13021,142,107,0,0,87,208,1,1
13023,67,99,0,0,89,188,1,1
13026,46,63,0,0,97,15,1,1
13027,106,120,0,0,98,167,1,1
13037,93,88,0,0,143,104,1,1
13046,101,149,0,0,183,108,1,1
13049,75,115,0,0,203,201,1,1
13165,83,17,0,0,172,124,0,3
13166,16,9,0,0,202,71,5,2
13167,7,21,0,0,8,139,5,0
13168,8,14,0,0,62,198,2,3
13169,47,13,0,0,102,78,1,2
13170,30,25,0,0,2,169,0,2
13171,6,20,0,0,75,11,2,4
13172,15,32,0,0,164,76,2,0
13173,5,31,0,0,95,148,2,5
13174,45,19,0,0,97,35,1,0
13175,4,36,0,0,134,55,2,2
13176,1,105,0,0,27,101,5,1
13177,27,3,0,0,54,152,0,2
13178,78,34,0,0,136,168,4,2
13179,38,18,0,0,86,40,3,5
13180,83,16,0,0,172,202,0,5
13181,2,24,0,0,174,182,2,2
13182,7,47,0,0,8,102,5,1
13183,9,17,0,0,71,124,2,3
13184,13,21,0,0,78,139,2,0
13185,8,30,0,0,62,2,2,0
13186,6,15,0,0,75,164,2,2
13187,49,46,0,0,113,107,2,2
13188,25,14,0,0,169,198,2,3
13189,19,36,0,0,35,55,0,2
13190,99,46,0,0,65,107,2,2
13191,32,20,0,0,76,11,0,4
13192,4,45,0,0,134,97,2,1
13194,1,27,0,0,27,54,5,0
13195,5,78,0,0,95,136,2,4
13196,49,99,0,0,113,65,2,2
13197,34,31,0,0,168,148,2,5
13199,18,24,0,0,40,182,5,2
13200,3,105,0,0,152,101,2,1
13201,2,38,0,0,174,86,2,3
13202,13,7,0,0,78,8,2,5
13203,17,16,0,0,124,202,3,5
13204,21,47,0,0,139,102,0,1
13205,83,9,0,0,172,71,0,2
13206,20,15,0,0,11,164,4,2
13207,32,6,0,0,76,75,0,2
13208,25,8,0,0,169,62,2,2
13209,14,30,0,0,198,2,3,0
13210,19,4,0,0,35,134,0,2
13211,36,45,0,0,55,97,2,1
13212,31,78,0,0,148,136,5,4
13213,34,5,0,0,168,95,2,2
13214,18,2,0,0,40,174,5,2
13215,105,27,0,0,101,54,1,0
13216,3,1,0,0,152,27,2,5
13217,24,38,0,0,182,86,2,3
13219,16,47,0,0,202,102,5,1
13220,14,32,0,0,198,76,3,0
13221,7,17,0,0,8,124,5,3
13222,6,8,0,0,75,62,2,2
13223,1,18,0,0,27,40,5,5
13224,4,34,0,0,134,168,2,2
13225,31,45,0,0,148,97,5,1
13226,2,3,0,0,174,152,2,2
13227,143,76,0,0,39,190,0,0
13228,55,116,0,0,193,26,0,0
13229,4,1,0,0,134,27,2,5
13230,16,32,0,0,202,76,5,0
13231,7,6,0,0,8,75,5,2
13232,31,2,0,0,148,174,5,2
13233,16,4,0,0,202,134,5,2
13234,6,2,0,0,75,174,2,2
13235,116,143,0,0,26,39,0,0
13236,76,86,0,0,190,117,0,0
13237,16,6,0,0,202,75,5,2
13238,4,2,0,0,134,174,2,2
13252,124,64,0,0,39,193,0,0
13259,94,118,0,0,65,68,2,2
13266,74,93,0,0,117,26,0,0
13298,38,151,0,0,94,121,2,2
13299,33,111,0,0,2,187,0,0
13300,201,16,0,0,4,157,2,2
13301,96,36,0,0,9,155,2,2
13302,48,4,0,0,19,75,2,2
13304,7,43,0,0,62,30,2,2
13305,94,11,0,0,65,95,2,2
13306,118,13,0,0,68,164,2,2
13307,21,78,0,0,71,18,2,2
13308,12,110,0,0,78,74,2,2
13309,79,22,0,0,90,142,2,2
13310,125,28,0,0,99,194,2,2
13312,49,14,0,0,107,49,2,2
13313,141,1,0,0,112,174,2,2
13314,52,41,0,0,113,162,2,2
13315,117,57,0,0,114,25,2,2
13316,89,51,0,0,125,70,2,2
13317,73,84,0,0,127,207,2,2
13320,8,63,0,0,152,52,2,2
13322,42,70,0,0,156,1,2,2
13323,202,2,0,0,160,134,2,2
13324,27,66,0,0,168,140,2,2
13325,19,59,0,0,169,141,2,2
13326,35,62,0,0,181,88,2,2
13329,93,75,0,0,26,190,0,0
13331,108,55,0,0,33,120,0,0
13334,188,116,0,0,83,100,0,0
13335,26,111,0,0,54,158,0,0
13337,183,40,0,0,123,35,0,0
13339,83,202,0,0,129,38,0,0
13341,66,145,0,0,172,138,0,0
13342,120,106,0,0,179,45,0,0
13344,64,74,0,0,193,117,0,0
13345,69,87,0,0,199,5,0,0
13346,61,142,0,0,21,32,0,0
13347,123,91,0,0,46,163,0,0
13348,9,137,0,0,60,166,0,0
13349,144,102,0,0,67,82,0,0
13351,156,113,0,0,110,210,0,0
13352,80,94,0,0,130,111,0,0
13353,30,148,0,0,139,116,0,0
13354,136,23,0,0,66,76,0,0
13356,70,117,0,0,1,114,2,2
13358,60,125,0,0,12,99,2,2
13360,78,42,0,0,18,156,2,2
13361,57,21,0,0,25,71,2,2
13362,43,73,0,0,30,127,2,2
13365,14,12,0,0,49,78,2,2
13366,31,52,0,0,53,113,2,2
13367,29,79,0,0,55,90,2,2
13370,110,38,0,0,74,94,2,2
13371,4,105,0,0,75,13,2,2
13372,62,89,0,0,88,125,2,2
13373,36,201,0,0,155,4,2,2
13374,11,118,0,0,95,68,2,2
13378,66,96,0,0,140,9,2,2
13379,151,49,0,0,121,107,2,2
13381,2,51,0,0,134,70,2,2
13382,22,8,0,0,142,152,2,2
13386,16,27,0,0,157,168,2,2
13387,41,141,0,0,162,112,2,2
13388,13,19,0,0,164,169,2,2
13389,35,202,0,0,181,160,2,2
13390,17,7,0,0,182,62,2,2
13391,28,48,0,0,194,19,2,2
13408,57,77,0,0,89,15,1,1
13409,99,94,0,0,98,183,1,1
13411,107,107,0,0,93,208,1,1
13412,77,91,0,0,15,143,1,1
13415,94,96,0,0,183,104,1,1
13416,107,173,0,0,208,145,1,1
13417,99,96,0,0,98,104,1,1
13418,91,57,0,0,143,89,1,1
13419,145,194,0,0,135,185,4,4
13420,173,107,0,0,145,93,1,1
13421,57,107,0,0,89,93,1,1
13422,96,107,0,0,104,208,1,1
13423,170,203,0,0,153,6,3,3
13424,57,96,0,0,89,104,1,1
13425,181,203,0,0,37,6,3,3
13427,121,151,0,0,17,176,3,3
13428,170,181,0,0,153,37,3,3
13430,67,59,0,0,1,25,2,2
13431,202,71,0,0,4,140,2,2
13432,105,16,0,0,9,168,2,2
13433,61,102,0,0,12,13,2,2
13436,43,14,0,0,52,142,2,2
13437,37,47,0,0,53,162,2,2
13438,89,150,0,0,74,121,2,2
13439,3,21,0,0,75,194,2,2
13440,12,68,0,0,78,107,2,2
13441,51,203,0,0,88,160,2,2
13444,33,25,0,0,155,157,2,2
13446,126,62,0,0,99,19,2,2
13448,130,55,0,0,114,18,2,2
13449,80,2,0,0,125,134,2,2
13450,40,21,0,0,127,182,2,2
13451,203,121,0,0,128,17,3,3
13452,45,13,0,0,141,95,2,2
13456,8,29,0,0,152,55,2,2
13457,15,86,0,0,164,65,2,2
13458,19,138,0,0,169,68,2,2
13459,1,42,0,0,174,113,2,2
13460,153,151,0,0,178,176,3,3
13462,85,54,0,0,207,30,2,2
13463,93,140,0,0,5,83,0,0
13465,39,91,0,0,31,73,0,0
13466,122,23,0,0,32,54,0,0
13467,37,132,0,0,35,46,0,0
13468,174,87,0,0,44,130,0,0
13469,27,46,0,0,71,156,2,2
13471,36,11,0,0,94,49,2,2
13472,114,63,0,0,100,199,0,0
13473,77,134,0,0,117,39,0,0
13474,65,139,0,0,120,110,0,0
13476,112,69,0,0,158,21,0,0
13478,79,193,0,0,163,123,0,0
13479,111,95,0,0,187,129,0,0
13482,172,35,0,0,38,2,0,0
13483,117,142,0,0,45,66,0,0
13484,20,101,0,0,76,179,0,0
13485,81,34,0,0,82,139,0,0
13487,107,74,0,0,111,209,0,0
13488,154,135,0,0,116,67,0,0
13489,154,9,0,0,138,60,0,0
13490,132,58,0,0,166,172,0,0
13491,151,203,0,0,176,128,3,3
13492,84,56,0,0,190,193,0,0
13493,118,76,0,0,210,33,0,0
13495,105,202,0,0,9,4,2,2
13496,102,21,0,0,13,194,2,2
13498,55,67,0,0,18,1,2,2
13499,62,61,0,0,19,12,2,2
13504,29,43,0,0,55,52,2,2
13506,6,40,0,0,62,127,2,2
13508,86,19,0,0,65,169,2,2
13509,138,45,0,0,68,141,2,2
13510,64,51,0,0,70,88,2,2
13511,27,130,0,0,71,114,2,2
13512,12,36,0,0,78,94,2,2
13514,100,8,0,0,90,152,2,2
13516,13,15,0,0,95,164,2,2
13517,126,3,0,0,99,75,2,2
13520,68,89,0,0,107,74,2,2
13521,149,37,0,0,112,53,2,2
13522,71,25,0,0,140,157,2,2
13524,2,32,0,0,134,181,2,2
13528,165,197,0,0,150,115,1,1
13530,203,80,0,0,160,125,2,2
13532,47,1,0,0,162,174,2,2
13533,16,33,0,0,168,155,2,2
13534,21,85,0,0,182,207,2,2
13537,120,186,0,0,84,177,5,3
13539,181,188,0,0,58,28,3,3
13540,188,178,0,0,28,57,3,3
13541,137,186,0,0,180,177,5,3
13542,181,178,0,0,58,57,3,3
13543,137,120,0,0,180,84,5,5
13544,201,152,0,0,189,150,1,1
13545,125,129,0,0,79,153,3,3
13546,175,182,0,0,106,34,1,1
13547,182,201,0,0,34,189,1,1
13548,125,129,0,0,79,176,3,3
13549,175,152,0,0,106,150,1,1
13550,175,201,0,0,106,189,1,1
13552,152,182,0,0,150,34,1,1
13553,129,129,0,0,153,176,3,3
13555,128,98,0,0,85,84,3,5
13556,127,111,0,0,167,101,1,1
13557,106,98,0,0,192,84,5,5
13558,139,127,0,0,206,167,1,1
13559,106,128,0,0,192,85,5,3
13560,139,111,0,0,206,101,1,1
13562,131,113,0,0,7,180,3,5
13564,121,132,0,0,50,57,3,3
13567,131,132,0,0,7,57,3,3
13568,113,121,0,0,180,50,5,3
13569,131,121,0,0,7,50,3,3
13571,132,113,0,0,57,180,3,5
13580,67,44,0,0,26,193,0,0
13586,9,169,0,0,49,121,2,2
13592,87,203,0,0,70,160,2,2
13622,107,147,0,0,190,39,0,0
13626,105,113,0,0,104,154,1,1
13627,121,68,0,0,208,161,1,1
13628,98,104,0,0,93,201,1,1
13629,97,87,0,0,143,15,1,1
13632,68,105,0,0,161,104,1,1
13633,121,113,0,0,208,154,1,1
13634,87,98,0,0,15,93,1,1
13636,78,94,0,0,192,50,5,3
13637,104,97,0,0,201,143,1,1
13638,82,115,0,0,96,7,3,3
13639,124,69,0,0,187,209,0,0
13640,136,180,0,0,32,171,0,0
13641,91,78,0,0,79,192,3,5
13642,113,68,0,0,154,161,1,1
13643,121,105,0,0,208,104,1,1
13644,115,86,0,0,7,84,3,5
13645,77,116,0,0,117,100,0,0
13646,97,98,0,0,143,93,1,1
13647,70,131,0,0,199,67,0,0
13648,104,87,0,0,201,15,1,1
13649,94,91,0,0,50,79,3,3
13650,124,180,0,0,187,171,0,0
13651,69,136,0,0,209,32,0,0
13652,86,82,0,0,84,96,5,3
13653,135,150,0,0,92,118,1,1
13654,96,127,0,0,179,158,0,0
13655,114,171,0,0,188,106,1,1
13656,131,116,0,0,67,100,0,0
13657,105,98,0,0,104,93,1,1
13658,77,70,0,0,117,199,0,0
13659,138,151,0,0,167,150,1,1
13660,104,68,0,0,201,161,1,1
13661,139,144,0,0,206,131,1,1
13662,82,91,0,0,96,79,3,3
13663,69,180,0,0,209,171,0,0
13664,135,171,0,0,92,106,1,1
13665,114,150,0,0,188,118,1,1
13666,91,94,0,0,79,50,3,3
13667,105,68,0,0,104,161,1,1
13668,138,144,0,0,167,131,1,1
13669,70,116,0,0,199,100,0,0
13670,139,151,0,0,206,150,1,1
13671,135,114,0,0,92,188,1,1
13672,150,171,0,0,118,106,1,1
13673,69,131,0,0,209,67,0,0
13674,144,151,0,0,131,150,1,1
13675,124,127,0,0,187,158,0,0
13676,139,138,0,0,206,167,1,1
13678,124,70,0,0,187,199,0,0
13679,131,70,0,0,67,199,0,0
13680,144,137,0,0,118,206,1,1
13681,127,149,0,0,92,150,1,1
13686,137,144,0,0,206,118,1,1
13687,127,149,0,0,92,150,1,1
13693,144,127,0,0,118,92,1,1
13697,127,144,0,0,92,118,1,1
13707,9,116,0,0,60,187,0,0
13708,120,92,0,0,100,179,0,0
13709,80,128,0,0,199,32,0,0
13711,112,109,0,0,154,203,1,1
13712,130,120,0,0,46,100,0,0
13713,9,80,0,0,60,199,0,0
13714,102,87,0,0,104,41,1,1
13715,116,128,0,0,187,32,0,0
13716,29,104,0,0,97,98,1,1
13717,80,107,0,0,161,183,1,1
13718,142,26,0,0,91,11,1,4
13719,40,93,0,0,102,15,1,1
13720,130,92,0,0,46,179,0,0
13721,9,128,0,0,60,32,0,0
13722,100,66,0,0,93,89,1,1
13723,108,105,0,0,101,201,1,1
13724,80,116,0,0,199,187,0,0
13725,105,79,0,0,154,41,1,1
13726,108,99,0,0,203,104,1,1
13727,107,78,0,0,98,161,1,1
13728,110,29,0,0,183,97,1,1
13729,26,38,0,0,11,102,4,1
13730,93,144,0,0,15,91,1,1
13731,128,83,0,0,46,199,0,0
13732,69,56,0,0,48,86,3,3
13733,10,126,0,0,60,100,0,0
13734,116,157,0,0,61,137,3,3
13735,67,173,0,0,146,20,3,3
13736,65,109,0,0,89,101,1,1
13737,102,98,0,0,201,93,1,1
13738,173,116,0,0,20,61,3,3
13739,79,108,0,0,41,203,1,1
13740,117,69,0,0,81,48,3,3
13741,67,157,0,0,146,137,3,3
13742,105,99,0,0,154,104,1,1
13743,120,100,0,0,187,179,0,0
13744,128,126,0,0,46,100,0,0
13745,10,83,0,0,60,199,0,0
13746,107,110,0,0,98,183,1,1
13747,78,29,0,0,161,97,1,1
13748,26,93,0,0,11,15,4,1
13749,56,117,0,0,86,81,3,3
13750,38,144,0,0,102,91,1,1
13751,157,173,0,0,137,20,3,3
13752,67,116,0,0,146,61,3,3
13754,98,109,0,0,93,101,1,1
13755,102,65,0,0,201,89,1,1
13756,56,116,0,0,86,61,3,3
13757,157,117,0,0,137,81,3,3
13758,67,69,0,0,146,48,3,3
13759,105,29,0,0,154,97,1,1
13760,108,107,0,0,203,98,1,1
13761,26,98,0,0,11,93,4,1
13762,65,38,0,0,89,102,1,1
13764,56,69,0,0,86,48,3,3
13765,67,116,0,0,146,61,3,3
13767,29,38,0,0,97,102,1,1
13768,108,26,0,0,203,11,1,4
13769,108,38,0,0,203,102,1,1
13770,26,29,0,0,11,97,4,1
13772,91,29,0,0,52,181,2,2
13774,35,116,0,0,155,207,2,2
13777,57,34,0,0,156,200,2,2
13785,166,193,0,0,34,115,1,1
13789,91,57,0,0,52,156,2,2
13812,152,182,0,0,150,126,1,1
13814,53,38,0,0,162,141,2,2
13819,29,34,0,0,181,200,2,2
13824,169,154,0,0,106,42,1,1
13825,193,166,0,0,115,34,1,1
13826,183,151,0,0,126,150,1,1
13831,161,151,0,0,131,150,1,1
13832,145,147,0,0,91,42,1,1
13833,161,154,0,0,119,34,0,1
13834,178,174,0,0,145,16,1,1
13835,148,174,0,0,186,105,1,1
13836,154,171,0,0,195,144,1,1
13837,197,195,0,0,23,0,1,1
13838,161,174,0,0,131,16,1,1
13839,154,148,0,0,34,186,1,1
13840,161,174,0,0,119,105,0,1
13841,171,145,0,0,144,91,1,1
13842,151,178,0,0,150,145,1,1
13844,195,197,0,0,0,23,1,1
13845,61,62,0,0,12,19,2,2
13846,174,151,0,0,16,150,1,1
13847,161,178,0,0,131,145,1,1
13848,154,174,0,0,34,105,1,1
13851,36,2,0,0,88,134,2,2
13855,117,18,0,0,114,71,2,2
13856,161,148,0,0,119,186,0,1
13859,21,40,0,0,164,141,2,2
13860,17,11,0,0,169,95,2,2
13861,1,31,0,0,174,53,2,2
13862,154,145,0,0,195,91,1,1
13863,73,37,0,0,1,18,2,2
13864,202,22,0,0,4,168,2,2
13865,65,13,0,0,9,157,2,2
13866,56,52,0,0,25,156,2,2
13867,47,23,0,0,30,182,2,2
13868,40,140,0,0,31,132,0,0
13869,142,67,0,0,39,26,0,0
13872,91,115,0,0,52,90,2,2
13873,72,8,0,0,74,49,2,2
13874,3,132,0,0,75,99,2,2
13875,136,86,0,0,83,199,0,0
13876,34,83,0,0,155,140,2,2
13877,58,75,0,0,94,107,2,2
13879,129,104,0,0,100,5,0,0
13881,89,102,0,0,117,190,0,0
13882,85,127,0,0,120,210,0,0
13883,156,10,0,0,121,78,2,2
13885,11,28,0,0,142,55,2,2
13887,133,144,0,0,158,32,0,0
13888,69,42,0,0,163,35,0,0
13889,46,35,0,0,172,60,0,0
13891,116,6,0,0,207,62,2,2
13892,55,66,0,0,2,129,0,0
13894,120,16,0,0,45,76,0,0
13895,123,191,0,0,46,123,0,0
13896,25,80,0,0,54,21,0,0
13897,156,45,0,0,116,82,0,0
13898,93,97,0,0,130,209,0,0
13899,104,122,0,0,138,166,0,0
13900,39,124,0,0,139,67,0,0
13903,106,159,0,0,179,66,0,0
13906,62,100,0,0,19,13,2,2
13912,31,143,0,0,53,112,2,2
13917,82,21,0,0,65,164,2,2
13922,58,72,0,0,94,74,2,2
13925,54,1,0,0,113,174,2,2
13927,2,36,0,0,134,88,2,2
13929,40,17,0,0,141,169,2,2
13933,52,117,0,0,156,114,2,2
13936,30,87,0,0,181,125,2,2
13937,32,61,0,0,194,12,2,2
13942,113,173,0,0,101,175,1,1
13943,172,195,0,0,133,0,1,1
13945,172,113,0,0,133,101,1,1
13946,173,195,0,0,175,0,1,1
13947,113,195,0,0,101,0,1,1
13948,172,173,0,0,133,175,1,1
13954,34,65,0,0,155,141,2,2
13957,114,66,0,0,207,162,2,2
13960,114,65,0,0,207,141,2,2
13967,34,66,0,0,155,162,2,2
13973,14,54,0,0,97,149,1,5
13977,74,4,0,0,12,75,2,2
13978,53,19,0,0,18,71,2,2
13979,37,30,0,0,19,194,2,2
13980,10,57,0,0,49,74,2,2
13981,136,17,0,0,68,169,2,2
13983,9,75,0,0,95,65,2,2
13984,139,108,0,0,99,13,2,2
13986,153,48,0,0,112,113,2,2
13988,86,28,0,0,125,181,2,2
13989,42,45,0,0,156,25,2,2
13990,202,81,0,0,160,70,2,2
13991,102,23,0,0,24,148,5,5
13993,49,40,0,0,35,163,0,0
13994,113,117,0,0,38,187,0,0
13995,6,25,0,0,62,182,2,2
13996,12,161,0,0,78,121,2,2
13997,116,27,0,0,90,55,2,2
13998,78,33,0,0,107,94,2,2
13999,85,34,0,0,140,155,2,2
14000,24,46,0,0,127,30,2,2
14001,73,41,0,0,129,2,0,0
14002,54,32,0,0,149,53,5,2
14003,8,11,0,0,152,142,2,2
14004,18,62,0,0,157,9,2,2
14005,118,99,0,0,166,138,0,0
14006,26,202,0,0,168,4,2,2
14007,84,136,0,0,199,83,0,0
14009,90,94,0,0,209,130,0,0
14010,105,123,0,0,5,100,0,0
14012,80,21,0,0,21,54,0,0
14013,69,72,0,0,26,117,0,0
14014,149,122,0,0,32,158,0,0
14016,188,58,0,0,44,111,0,0
14017,56,81,0,0,48,50,3,3
14018,36,38,0,0,60,172,0,0
